,patric_id,classification,product,antibiotics,feature_id,gene,genome_id,refseq_locus_tag,source,evidence,query_coverage
40556,fig|562.42841.peg.5243,,Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole",PATRIC.562.42841.562.42841.con.0051.CDS.1836.2651.rev,sul2,562.42841,,CARD,BLAT,100.0
40573,fig|562.42841.peg.5174,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.42841.562.42841.con.0042.CDS.4238.5776.rev,EmrKY-TolC,562.42841,,PATRIC,K-mer Search,
40577,fig|562.42842.peg.4364,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42842.562.42842.con.0016.CDS.56663.56812.fwd,AcrZ,562.42842,,PATRIC,K-mer Search,
40580,fig|562.42842.peg.2301,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42842.562.42842.con.0005.CDS.128686.129879.rev,AcrAB-TolC,562.42842,,PATRIC,K-mer Search,
40581,fig|562.42842.peg.2300,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42842.562.42842.con.0005.CDS.125514.128663.rev,AcrAB-TolC,562.42842,,PATRIC,K-mer Search,
40597,fig|562.42842.peg.3260,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.42842.562.42842.con.0008.CDS.191462.192085.rev,gidB,562.42842,,PATRIC,K-mer Search,
40601,fig|562.42843.peg.3349,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.42843.562.42843.con.0017.CDS.75021.78515.rev,mfd,562.42843,,CARD,BLAT,98.0
40608,fig|562.42843.peg.4884,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(A)","tetracycline, rhodamine, benzalkonium chloride, tigecycline",PATRIC.562.42843.562.42843.con.0044.CDS.2641.3915.fwd,Tet(A),562.42843,,PATRIC,K-mer Search,
40614,fig|562.42843.peg.4884,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(A)",tetracycline,PATRIC.562.42843.562.42843.con.0044.CDS.2641.3915.fwd,tetC,562.42843,,CARD,BLAT,44.0
40622,fig|562.42843.peg.4632,antibiotic inactivation enzyme,Class A beta-lactamase (EC 3.5.2.6) => TEM family,"amoxicillin/clavulanic acid, amoxicillin, ampicillin, cephalothin",PATRIC.562.42843.562.42843.con.0036.CDS.237.1097.fwd,TEM family,562.42843,,PATRIC,K-mer Search,
40623,fig|562.42843.peg.620,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.42843.562.42843.con.0002.CDS.235249.236787.fwd,emrY,562.42843,,CARD,BLAT,100.0
40626,fig|562.42844.peg.1168,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.42844.562.42844.con.0002.CDS.383591.384754.rev,emrK,562.42844,,CARD,BLAT,90.0
40628,fig|562.42844.peg.579,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42844.562.42844.con.0001.CDS.581407.582600.fwd,AcrAB-TolC,562.42844,,PATRIC,K-mer Search,
40629,fig|562.42844.peg.3340,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.42844.562.42844.con.0008.CDS.5481.8585.rev,AcrEF-TolC ,562.42844,,PATRIC,K-mer Search,
40630,fig|562.42844.peg.1404,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.42844.562.42844.con.0003.CDS.24407.24718.rev,S10p,562.42844,,PATRIC,K-mer Search,
40648,fig|562.42844.peg.319,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42844.562.42844.con.0001.CDS.311647.311796.rev,AcrZ,562.42844,,PATRIC,K-mer Search,
40656,fig|562.42845.peg.4231,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.42845.562.42845.con.0014.CDS.60808.64302.fwd,mfd,562.42845,,CARD,BLAT,98.0
40658,fig|562.42845.peg.2258,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.42845.562.42845.con.0006.CDS.196052.196165.fwd,"folA, Dfr",562.42845,,PATRIC,K-mer Search,
40661,fig|562.42845.peg.893,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.42845.562.42845.con.0003.CDS.29562.31583.rev,fyuA,562.42845,,CARD,BLAT,100.0
40663,fig|562.42845.peg.1591,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.42845.562.42845.con.0004.CDS.325582.325995.fwd,H-NS,562.42845,,PATRIC,K-mer Search,
40664,fig|562.42845.peg.3834,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.42845.562.42845.con.0011.CDS.202131.203294.fwd,EmrKY-TolC,562.42845,,PATRIC,K-mer Search,
40669,fig|562.42845.peg.2441,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.42845.562.42845.con.0007.CDS.9810.10121.rev,S10p,562.42845,,PATRIC,K-mer Search,
40672,fig|562.42845.peg.3834,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.42845.562.42845.con.0011.CDS.202131.203294.fwd,emrK,562.42845,,CARD,BLAT,90.0
40674,fig|562.42845.peg.3835,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.42845.562.42845.con.0011.CDS.203294.204832.fwd,emrY,562.42845,,CARD,BLAT,100.0
40682,fig|562.42846.peg.4094,"antibiotic resistance gene cluster,cassette,or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.42846.562.42846.con.0033.CDS.11173.11556.rev,MarA,562.42846,,PATRIC,K-mer Search,
40685,fig|562.42846.peg.4797,efflux pump conferring antibiotic resistance,"Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexB of MexAB-OprM","ampicillin, amoxicillin/clavulanic acid, azithromycin, aztreonam, ceftazidime, ceftriaxone, chloramphenicol, ciprofloxacin, colistin, erythromycin, meropenem, nalidixic acid, novobiocin, panipenem, tetracycline, ticarcillin, trimethoprim, trimethoprim/sulfamethoxazole, sulfamethoxazole ",PATRIC.562.42846.562.42846.con.0067.CDS.2796.3860.fwd,MexAB-OprM,562.42846,,PATRIC,K-mer Search,
40686,fig|562.42846.peg.1710,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42846.562.42846.con.0008.CDS.103465.103614.fwd,AcrZ,562.42846,,PATRIC,K-mer Search,
40692,fig|562.42846.peg.2275,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.42846.562.42846.con.0012.CDS.102648.103238.rev,"folA, Dfr",562.42846,,PATRIC,K-mer Search,
40698,fig|562.42846.peg.2750,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.42846.562.42846.con.0016.CDS.55234.55710.fwd,"folA, Dfr",562.42846,,PATRIC,K-mer Search,
40700,fig|562.42847.peg.4445,efflux pump conferring antibiotic resistance,"Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexB of MexAB-OprM","ampicillin, amoxicillin/clavulanic acid, azithromycin, aztreonam, ceftazidime, ceftriaxone, chloramphenicol, ciprofloxacin, colistin, erythromycin, meropenem, nalidixic acid, novobiocin, panipenem, tetracycline, ticarcillin, trimethoprim, trimethoprim/sulfamethoxazole, sulfamethoxazole ",PATRIC.562.42847.562.42847.con.0029.CDS.42525.43589.rev,MexAB-OprM,562.42847,,PATRIC,K-mer Search,
40707,fig|562.42847.peg.1352,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42847.562.42847.con.0004.CDS.87389.88036.rev,AcrAB-TolC,562.42847,,PATRIC,K-mer Search,
40717,fig|562.42847.peg.1511,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.42847.562.42847.con.0005.CDS.5485.8589.rev,AcrEF-TolC ,562.42847,,PATRIC,K-mer Search,
40723,fig|562.42847.peg.1354,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42847.562.42847.con.0004.CDS.89394.92543.fwd,AcrAB-TolC,562.42847,,PATRIC,K-mer Search,
40733,fig|562.42848.peg.1167,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42848.562.42848.con.0002.CDS.380083.380232.rev,AcrZ,562.42848,,PATRIC,K-mer Search,
40741,fig|562.42848.peg.5061,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(B)",tetracycline,PATRIC.562.42848.562.42848.con.0031.CDS.2622.3827.rev,tetA,562.42848,,CARD,BLAT,100.0
40744,fig|562.42848.peg.154,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.42848.562.42848.con.0001.CDS.152447.153610.fwd,EmrKY-TolC,562.42848,,PATRIC,K-mer Search,
40748,fig|562.42848.peg.4165,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.42848.562.42848.con.0013.CDS.31901.32314.fwd,H-NS,562.42848,,PATRIC,K-mer Search,
40750,fig|562.42849.peg.1342,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.42849.562.42849.con.0004.CDS.148448.149986.rev,emrY,562.42849,,CARD,BLAT,100.0
40754,fig|562.42849.peg.2526,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42849.562.42849.con.0007.CDS.261968.265117.rev,AcrAB-TolC,562.42849,,PATRIC,K-mer Search,
40756,fig|562.42849.peg.5288,antibiotic inactivation enzyme,Aminoglycoside 6-phosphotransferase (EC 2.7.1.72) => APH(6)-Ic/APH(6)-Id,streptomycin,PATRIC.562.42849.562.42849.con.0051.CDS.5343.6179.fwd,APH(6)-Ic/APH(6)-Id,562.42849,,PATRIC,K-mer Search,
40766,fig|562.42849.peg.2157,"antibiotic resistance gene cluster,cassette,or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.42849.562.42849.con.0006.CDS.220385.220603.fwd,MarB,562.42849,,PATRIC,K-mer Search,
40767,fig|562.42849.peg.5286,,Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole",PATRIC.562.42849.562.42849.con.0051.CDS.3664.4479.fwd,sul2,562.42849,,CARD,BLAT,100.0
40770,fig|562.42849.peg.3550,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.42849.562.42849.con.0013.CDS.77358.78206.fwd,folP,562.42849,,PATRIC,K-mer Search,
40775,fig|562.42851.peg.2170,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.42851.562.42851.con.0009.CDS.5516.8620.rev,AcrEF-TolC ,562.42851,,PATRIC,K-mer Search,
40779,fig|562.42851.peg.4820,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.42851.562.42851.con.0035.CDS.24258.24569.rev,S10p,562.42851,,PATRIC,K-mer Search,
40784,fig|562.42851.peg.403,,Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole",PATRIC.562.42851.562.42851.con.0001.CDS.405471.406286.rev,sul2,562.42851,,CARD,BLAT,100.0
40792,fig|562.42851.peg.349,antibiotic inactivation enzyme,Aminoglycoside 3''-phosphotransferase (EC 2.7.1.87) => APH(3'')-I,streptomycin,PATRIC.562.42851.562.42851.con.0001.CDS.353558.354466.fwd,APH(3'')-I,562.42851,,PATRIC,K-mer Search,
40801,fig|562.42852.peg.2672,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin A1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.42852.562.42852.con.0008.CDS.158451.160865.rev,gyrB,562.42852,,PATRIC,K-mer Search,
40814,fig|562.42852.peg.736,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42852.562.42852.con.0002.CDS.174107.174256.fwd,AcrZ,562.42852,,PATRIC,K-mer Search,
40828,fig|562.42853.peg.5047,"antibiotic target replacement protein,sulfonamide resistance gene",Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, sulfamethazine",PATRIC.562.42853.562.42853.con.0052.CDS.1263.2102.fwd,sul1,562.42853,,CARD,BLAT,100.0
40830,fig|562.42853.peg.369,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.42853.562.42853.con.0001.CDS.399087.400250.rev,emrK,562.42853,,CARD,BLAT,90.0
40834,fig|562.42853.peg.1281,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.42853.562.42853.con.0003.CDS.275302.276150.rev,folP,562.42853,,PATRIC,K-mer Search,
40835,fig|562.42853.peg.4284,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.42853.562.42853.con.0022.CDS.32749.34770.rev,fyuA,562.42853,,CARD,BLAT,100.0
40843,fig|562.42853.peg.5034,antibiotic inactivation enzyme,Class A beta-lactamase (EC 3.5.2.6) => SHV family,"ampicillin, cefazolin, ceftriaxone, cephalothin",PATRIC.562.42853.562.42853.con.0049.CDS.1218.2078.rev,SHV family,562.42853,,PATRIC,K-mer Search,
40850,fig|562.42854.peg.4466,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.42854.562.42854.con.0032.CDS.17021.17332.fwd,S10p,562.42854,,PATRIC,K-mer Search,
40853,fig|562.42854.peg.1986,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42854.562.42854.con.0007.CDS.92701.93894.rev,AcrAB-TolC,562.42854,,PATRIC,K-mer Search,
40858,fig|562.42854.peg.4928,antibiotic inactivation enzyme,Class D beta-lactamase (EC 3.5.2.6) => OXA-1 family,"amoxicillin, cephalothin, piperacillin, piperacillin/tazobactam, oxacillin",PATRIC.562.42854.562.42854.con.0058.CDS.706.1581.rev,OXA-1 family,562.42854,,PATRIC,K-mer Search,
40873,fig|562.42854.peg.394,"antibiotic resistance gene cluster,cassette,or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.42854.562.42854.con.0001.CDS.366407.366841.rev,MarR,562.42854,,PATRIC,K-mer Search,
40877,fig|562.42855.peg.5024,"antibiotic target replacement protein,sulfonamide resistance gene",Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, sulfamethazine",PATRIC.562.42855.562.42855.con.0042.CDS.1916.2755.rev,sul1,562.42855,,CARD,BLAT,100.0
40881,fig|562.42855.peg.4791,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.42855.562.42855.con.0030.CDS.23565.24728.fwd,EmrKY-TolC,562.42855,,PATRIC,K-mer Search,
40882,fig|562.42855.peg.4528,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.42855.562.42855.con.0025.CDS.23497.25518.rev,fyuA,562.42855,,CARD,BLAT,100.0
40888,fig|562.42855.peg.210,"antibiotic resistance gene cluster,cassette,or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.42855.562.42855.con.0001.CDS.219656.219874.fwd,MarB,562.42855,,PATRIC,K-mer Search,
40890,fig|562.42855.peg.4077,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.42855.562.42855.con.0020.CDS.111151.111525.fwd,S12p,562.42855,,PATRIC,K-mer Search,
40891,fig|562.42855.peg.1231,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.42855.562.42855.con.0004.CDS.33409.36927.fwd,mfd,562.42855,,CARD,BLAT,97.0
40892,fig|562.42855.peg.209,"antibiotic resistance gene cluster,cassette,or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.42855.562.42855.con.0001.CDS.219241.219624.fwd,MarA,562.42855,,PATRIC,K-mer Search,
40894,fig|562.42855.peg.4336,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.42855.562.42855.con.0023.CDS.39496.39909.fwd,H-NS,562.42855,,PATRIC,K-mer Search,
40898,fig|562.42855.peg.4953,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.42855.562.42855.con.0036.CDS.7820.10924.fwd,AcrEF-TolC ,562.42855,,PATRIC,K-mer Search,
40901,fig|562.42856.peg.1352,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.42856.562.42856.con.0002.CDS.530694.531284.fwd,"folA, Dfr",562.42856,,PATRIC,K-mer Search,
40910,fig|562.42856.peg.2503,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.42856.562.42856.con.0004.CDS.369265.370803.rev,EmrKY-TolC,562.42856,,PATRIC,K-mer Search,
40932,fig|562.42857.peg.1899,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42857.562.42857.con.0002.CDS.709466.710665.fwd,AcrAB-TolC,562.42857,,PATRIC,K-mer Search,
40934,fig|562.42857.peg.5252,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.42857.562.42857.con.0021.CDS.3208.3582.rev,S12p,562.42857,,PATRIC,K-mer Search,
40935,fig|562.42857.peg.3147,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.42857.562.42857.con.0005.CDS.185844.186323.rev,"folA, Dfr",562.42857,,PATRIC,K-mer Search,
40936,fig|562.42857.peg.3600,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.42857.562.42857.con.0006.CDS.270846.273479.fwd,gyrA,562.42857,,PATRIC,K-mer Search,
40940,fig|562.42857.peg.4071,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.42857.562.42857.con.0008.CDS.4249.5388.rev,AcrEF-TolC ,562.42857,,PATRIC,K-mer Search,
40974,fig|562.42858.peg.1328,"antibiotic resistance gene cluster,cassette,or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.42858.562.42858.con.0002.CDS.290188.290571.rev,MarA,562.42858,,PATRIC,K-mer Search,
40978,fig|562.42859.peg.4495,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.42859.562.42859.con.0035.CDS.17151.17462.fwd,S10p,562.42859,,PATRIC,K-mer Search,
40999,fig|562.42859.peg.1716,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42859.562.42859.con.0008.CDS.48282.49475.fwd,AcrAB-TolC,562.42859,,PATRIC,K-mer Search,
41009,fig|562.42861.peg.613,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.42861.562.42861.con.0001.CDS.640229.641461.fwd,MdfA/Cmr,562.42861,,PATRIC,K-mer Search,
41012,fig|562.42861.peg.1531,"antibiotic resistance gene cluster,cassette,or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.42861.562.42861.con.0003.CDS.293568.294002.rev,MarR,562.42861,,PATRIC,K-mer Search,
41027,fig|562.42862.peg.1738,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.42862.562.42862.con.0006.CDS.53947.55695.fwd,msbA,562.42862,,CARD,BLAT,100.0
41032,fig|562.42862.peg.3621,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.42862.562.42862.con.0015.CDS.8601.9758.rev,AcrEF-TolC ,562.42862,,PATRIC,K-mer Search,
41043,fig|562.42862.peg.2210,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.42862.562.42862.con.0007.CDS.242853.243227.fwd,S12p,562.42862,,PATRIC,K-mer Search,
41053,fig|562.42863.peg.4698,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.42863.562.42863.con.0024.CDS.23612.25633.rev,fyuA,562.42863,,CARD,BLAT,100.0
41057,fig|562.42863.peg.2279,"antibiotic resistance gene cluster,cassette,or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.42863.562.42863.con.0007.CDS.40236.40619.fwd,MarA,562.42863,,PATRIC,K-mer Search,
41061,fig|562.42863.peg.199,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.42863.562.42863.con.0001.CDS.224518.225702.fwd,emrY,562.42863,,CARD,BLAT,100.0
41083,fig|562.42865.peg.1333,"antibiotic resistance gene cluster,cassette,or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.42865.562.42865.con.0002.CDS.424856.425239.rev,MarA,562.42865,,PATRIC,K-mer Search,
41084,fig|562.42865.peg.219,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin�",PATRIC.562.42865.562.42865.con.0001.CDS.228332.228979.fwd,AcrAB-TolC,562.42865,,PATRIC,K-mer Search,
41088,fig|562.42865.peg.1334,"antibiotic resistance gene cluster,cassette,or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.42865.562.42865.con.0002.CDS.425260.425694.rev,MarR,562.42865,,PATRIC,K-mer Search,
